Lugar de residencia;Anual;Sexo;Medida;Valor;
Bédar;2003;Mujeres;Crecimiento vegetativo;0;
Bédar;2004;Ambos sexos;Crecimiento vegetativo;1;
Bédar;2004;Hombres;Crecimiento vegetativo;0;
Bédar;2004;Mujeres;Crecimiento vegetativo;1;
Bédar;2005;Ambos sexos;Crecimiento vegetativo;-1;
Bédar;2005;Hombres;Crecimiento vegetativo;-6;
Bédar;2005;Mujeres;Crecimiento vegetativo;5;
Bédar;2006;Ambos sexos;Crecimiento vegetativo;-4;
Bédar;2006;Hombres;Crecimiento vegetativo;-3;
Bédar;2006;Mujeres;Crecimiento vegetativo;-1;
Bédar;2007;Ambos sexos;Crecimiento vegetativo;-6;
Bédar;2007;Hombres;Crecimiento vegetativo;-6;
Bédar;2007;Mujeres;Crecimiento vegetativo;0;
Bédar;2008;Ambos sexos;Crecimiento vegetativo;-4;
Bédar;2008;Hombres;Crecimiento vegetativo;-2;
Bédar;2008;Mujeres;Crecimiento vegetativo;-2;
Bédar;2009;Ambos sexos;Crecimiento vegetativo;-6;
Bédar;2009;Hombres;Crecimiento vegetativo;-5;
Bédar;2009;Mujeres;Crecimiento vegetativo;-1;
Bédar;2010;Ambos sexos;Crecimiento vegetativo;-8;
Bédar;2010;Hombres;Crecimiento vegetativo;-8;
Bédar;2010;Mujeres;Crecimiento vegetativo;0;
Bédar;2011;Ambos sexos;Crecimiento vegetativo;-1;
Bédar;2011;Hombres;Crecimiento vegetativo;0;
Bédar;2011;Mujeres;Crecimiento vegetativo;-1;
Bédar;2012;Ambos sexos;Crecimiento vegetativo;-7;
Bédar;2012;Hombres;Crecimiento vegetativo;-4;
Bédar;2012;Mujeres;Crecimiento vegetativo;-3;
Bédar;2013;Ambos sexos;Crecimiento vegetativo;-11;
Bédar;2013;Hombres;Crecimiento vegetativo;-10;
Bédar;2013;Mujeres;Crecimiento vegetativo;-1;
Bédar;2014;Ambos sexos;Crecimiento vegetativo;-6;
Bédar;2014;Hombres;Crecimiento vegetativo;-8;
Bédar;2014;Mujeres;Crecimiento vegetativo;2;
Bédar;2015;Ambos sexos;Crecimiento vegetativo;-3;
Bédar;2015;Hombres;Crecimiento vegetativo;-2;
Bédar;2015;Mujeres;Crecimiento vegetativo;-1;
Bédar;2016;Ambos sexos;Crecimiento vegetativo;-3;
Bédar;2016;Hombres;Crecimiento vegetativo;-3;
Bédar;2016;Mujeres;Crecimiento vegetativo;0;
Bédar;2017;Ambos sexos;Crecimiento vegetativo;-7;
Bédar;2017;Hombres;Crecimiento vegetativo;-2;
Bédar;2017;Mujeres;Crecimiento vegetativo;-5;
Bédar;2018;Ambos sexos;Crecimiento vegetativo;-7;
Bédar;2018;Hombres;Crecimiento vegetativo;-5;
Bédar;2018;Mujeres;Crecimiento vegetativo;-2;
Bédar;2019;Ambos sexos;Crecimiento vegetativo;-9;
Bédar;2019;Hombres;Crecimiento vegetativo;-2;
Bédar;2019;Mujeres;Crecimiento vegetativo;-7;
Bédar;2020;Ambos sexos;Crecimiento vegetativo;-14;
Bédar;2020;Hombres;Crecimiento vegetativo;-8;
Bédar;2020;Mujeres;Crecimiento vegetativo;-6;
Bédar;2021;Ambos sexos;Crecimiento vegetativo;-9;
Bédar;2021;Hombres;Crecimiento vegetativo;-7;
Bédar;2021;Mujeres;Crecimiento vegetativo;-2;
Bédar;2022;Ambos sexos;Crecimiento vegetativo;-4;
Bédar;2022;Hombres;Crecimiento vegetativo;-4;
Bédar;2022;Mujeres;Crecimiento vegetativo;0;
Bédar;2023;Ambos sexos;Crecimiento vegetativo;-14;
Bédar;2023;Hombres;Crecimiento vegetativo;-11;
Bédar;2023;Mujeres;Crecimiento vegetativo;-3;
Beires;1996;Ambos sexos;Crecimiento vegetativo;-4;
Beires;1996;Hombres;Crecimiento vegetativo;-1;
Beires;1996;Mujeres;Crecimiento vegetativo;-3;
Beires;1997;Ambos sexos;Crecimiento vegetativo;-4;
Beires;1997;Hombres;Crecimiento vegetativo;-2;
Beires;1997;Mujeres;Crecimiento vegetativo;-2;
Beires;1998;Ambos sexos;Crecimiento vegetativo;-2;
Beires;1998;Hombres;Crecimiento vegetativo;-2;
Beires;1998;Mujeres;Crecimiento vegetativo;0;
Beires;2001;Ambos sexos;Crecimiento vegetativo;-1;
Beires;2001;Hombres;Crecimiento vegetativo;-;
Beires;2001;Mujeres;Crecimiento vegetativo;-1;
Beires;2002;Ambos sexos;Crecimiento vegetativo;-2;
Beires;2002;Hombres;Crecimiento vegetativo;-2;
Beires;2002;Mujeres;Crecimiento vegetativo;-;
Beires;2003;Ambos sexos;Crecimiento vegetativo;-2;
Beires;2003;Hombres;Crecimiento vegetativo;-1;
Beires;2003;Mujeres;Crecimiento vegetativo;-1;
Beires;2004;Ambos sexos;Crecimiento vegetativo;-1;
Beires;2004;Hombres;Crecimiento vegetativo;-1;
Beires;2004;Mujeres;Crecimiento vegetativo;-;
Beires;2005;Ambos sexos;Crecimiento vegetativo;-1;
Beires;2005;Hombres;Crecimiento vegetativo;-;
Beires;2005;Mujeres;Crecimiento vegetativo;-1;
Beires;2006;Ambos sexos;Crecimiento vegetativo;-2;
Beires;2006;Hombres;Crecimiento vegetativo;-1;
Beires;2006;Mujeres;Crecimiento vegetativo;-1;
Beires;2007;Ambos sexos;Crecimiento vegetativo;-2;
Beires;2007;Hombres;Crecimiento vegetativo;1;
Beires;2007;Mujeres;Crecimiento vegetativo;-3;
Beires;2008;Ambos sexos;Crecimiento vegetativo;-3;
Beires;2008;Hombres;Crecimiento vegetativo;-2;
Beires;2008;Mujeres;Crecimiento vegetativo;-1;
Beires;2009;Ambos sexos;Crecimiento vegetativo;-2;
Beires;2009;Hombres;Crecimiento vegetativo;-2;
Beires;2009;Mujeres;Crecimiento vegetativo;-;
Beires;2010;Ambos sexos;Crecimiento vegetativo;-3;
Beires;2010;Hombres;Crecimiento vegetativo;-3;
Beires;2010;Mujeres;Crecimiento vegetativo;-;
Beires;2011;Ambos sexos;Crecimiento vegetativo;-3;
Beires;2011;Hombres;Crecimiento vegetativo;-2;
Beires;2011;Mujeres;Crecimiento vegetativo;-1;
Beires;2012;Ambos sexos;Crecimiento vegetativo;-1;
Beires;2012;Hombres;Crecimiento vegetativo;-;
Beires;2012;Mujeres;Crecimiento vegetativo;-1;
Beires;2013;Ambos sexos;Crecimiento vegetativo;-3;
Beires;2013;Hombres;Crecimiento vegetativo;-1;
Beires;2013;Mujeres;Crecimiento vegetativo;-2;
Beires;2014;Ambos sexos;Crecimiento vegetativo;-1;
Beires;2014;Hombres;Crecimiento vegetativo;-;
Beires;2014;Mujeres;Crecimiento vegetativo;-1;
Beires;2015;Ambos sexos;Crecimiento vegetativo;-1;
Beires;2015;Hombres;Crecimiento vegetativo;-1;
Beires;2015;Mujeres;Crecimiento vegetativo;-;
Beires;2016;Ambos sexos;Crecimiento vegetativo;-3;
Beires;2016;Hombres;Crecimiento vegetativo;-1;
Beires;2016;Mujeres;Crecimiento vegetativo;-2;
Beires;2017;Ambos sexos;Crecimiento vegetativo;-1;
Beires;2017;Hombres;Crecimiento vegetativo;-;
Beires;2017;Mujeres;Crecimiento vegetativo;-1;
Beires;2018;Ambos sexos;Crecimiento vegetativo;-2;
Beires;2018;Hombres;Crecimiento vegetativo;-1;
Beires;2018;Mujeres;Crecimiento vegetativo;-1;
Beires;2020;Ambos sexos;Crecimiento vegetativo;-1;
Beires;2020;Hombres;Crecimiento vegetativo;2;
Beires;2020;Mujeres;Crecimiento vegetativo;-3;
Beires;2021;Ambos sexos;Crecimiento vegetativo;-3;
Beires;2021;Hombres;Crecimiento vegetativo;-;
Beires;2021;Mujeres;Crecimiento vegetativo;-3;
Beires;2022;Ambos sexos;Crecimiento vegetativo;-1;
Beires;2022;Hombres;Crecimiento vegetativo;-1;
Beires;2022;Mujeres;Crecimiento vegetativo;-;
Benahadux;1996;Ambos sexos;Crecimiento vegetativo;22;
Benahadux;1996;Hombres;Crecimiento vegetativo;8;
Benahadux;1996;Mujeres;Crecimiento vegetativo;14;
Benahadux;1997;Ambos sexos;Crecimiento vegetativo;9;
Benahadux;1997;Hombres;Crecimiento vegetativo;4;
Benahadux;1997;Mujeres;Crecimiento vegetativo;5;
Benahadux;1998;Ambos sexos;Crecimiento vegetativo;17;
Benahadux;1998;Hombres;Crecimiento vegetativo;7;
Benahadux;1998;Mujeres;Crecimiento vegetativo;10;
Benahadux;1999;Ambos sexos;Crecimiento vegetativo;18;
Benahadux;1999;Hombres;Crecimiento vegetativo;10;
Benahadux;1999;Mujeres;Crecimiento vegetativo;8;
Benahadux;2000;Ambos sexos;Crecimiento vegetativo;11;
Benahadux;2000;Hombres;Crecimiento vegetativo;9;
Benahadux;2000;Mujeres;Crecimiento vegetativo;2;
Benahadux;2001;Ambos sexos;Crecimiento vegetativo;-3;
Benahadux;2001;Hombres;Crecimiento vegetativo;-7;
Benahadux;2001;Mujeres;Crecimiento vegetativo;4;
Benahadux;2002;Ambos sexos;Crecimiento vegetativo;14;
Benahadux;2002;Hombres;Crecimiento vegetativo;5;
Benahadux;2002;Mujeres;Crecimiento vegetativo;9;
Benahadux;2003;Ambos sexos;Crecimiento vegetativo;8;
Benahadux;2003;Hombres;Crecimiento vegetativo;-1;
Benahadux;2003;Mujeres;Crecimiento vegetativo;9;
Benahadux;2004;Ambos sexos;Crecimiento vegetativo;10;
Benahadux;2004;Hombres;Crecimiento vegetativo;10;
Benahadux;2004;Mujeres;Crecimiento vegetativo;0;
Benahadux;2005;Ambos sexos;Crecimiento vegetativo;18;
Benahadux;2005;Hombres;Crecimiento vegetativo;11;
Benahadux;2005;Mujeres;Crecimiento vegetativo;7;
Benahadux;2006;Ambos sexos;Crecimiento vegetativo;31;
Benahadux;2006;Hombres;Crecimiento vegetativo;7;
Benahadux;2006;Mujeres;Crecimiento vegetativo;24;
Benahadux;2007;Ambos sexos;Crecimiento vegetativo;29;
Benahadux;2007;Hombres;Crecimiento vegetativo;16;
Benahadux;2007;Mujeres;Crecimiento vegetativo;13;
Benahadux;2008;Ambos sexos;Crecimiento vegetativo;35;
Benahadux;2008;Hombres;Crecimiento vegetativo;10;
Benahadux;2008;Mujeres;Crecimiento vegetativo;25;
Benahadux;2009;Ambos sexos;Crecimiento vegetativo;42;
Benahadux;2009;Hombres;Crecimiento vegetativo;27;
Benahadux;2009;Mujeres;Crecimiento vegetativo;15;
Benahadux;2010;Ambos sexos;Crecimiento vegetativo;38;
Benahadux;2010;Hombres;Crecimiento vegetativo;20;
Benahadux;2010;Mujeres;Crecimiento vegetativo;18;
Benahadux;2011;Ambos sexos;Crecimiento vegetativo;46;
Benahadux;2011;Hombres;Crecimiento vegetativo;15;
Benahadux;2011;Mujeres;Crecimiento vegetativo;31;
Benahadux;2012;Ambos sexos;Crecimiento vegetativo;22;
Benahadux;2012;Hombres;Crecimiento vegetativo;8;
Benahadux;2012;Mujeres;Crecimiento vegetativo;14;
Benahadux;2013;Ambos sexos;Crecimiento vegetativo;31;
Benahadux;2013;Hombres;Crecimiento vegetativo;12;
Benahadux;2013;Mujeres;Crecimiento vegetativo;19;
Benahadux;2014;Ambos sexos;Crecimiento vegetativo;26;
Benahadux;2014;Hombres;Crecimiento vegetativo;8;
Benahadux;2014;Mujeres;Crecimiento vegetativo;18;
Benahadux;2015;Ambos sexos;Crecimiento vegetativo;28;
Benahadux;2015;Hombres;Crecimiento vegetativo;11;
Benahadux;2015;Mujeres;Crecimiento vegetativo;17;
Benahadux;2016;Ambos sexos;Crecimiento vegetativo;42;
Benahadux;2016;Hombres;Crecimiento vegetativo;24;
Benahadux;2016;Mujeres;Crecimiento vegetativo;18;
Benahadux;2017;Ambos sexos;Crecimiento vegetativo;27;
Benahadux;2017;Hombres;Crecimiento vegetativo;15;
Benahadux;2017;Mujeres;Crecimiento vegetativo;12;
Benahadux;2018;Ambos sexos;Crecimiento vegetativo;9;
Benahadux;2018;Hombres;Crecimiento vegetativo;4;
Benahadux;2018;Mujeres;Crecimiento vegetativo;5;
Benahadux;2019;Ambos sexos;Crecimiento vegetativo;17;
Benahadux;2019;Hombres;Crecimiento vegetativo;4;
Benahadux;2019;Mujeres;Crecimiento vegetativo;13;
Benahadux;2020;Ambos sexos;Crecimiento vegetativo;14;
Benahadux;2020;Hombres;Crecimiento vegetativo;11;
Benahadux;2020;Mujeres;Crecimiento vegetativo;3;
Benahadux;2021;Ambos sexos;Crecimiento vegetativo;11;
Benahadux;2021;Hombres;Crecimiento vegetativo;0;
Benahadux;2021;Mujeres;Crecimiento vegetativo;11;
Benahadux;2022;Ambos sexos;Crecimiento vegetativo;9;
Benahadux;2022;Hombres;Crecimiento vegetativo;5;
Benahadux;2022;Mujeres;Crecimiento vegetativo;4;
Benahadux;2023;Ambos sexos;Crecimiento vegetativo;14;
Benahadux;2023;Hombres;Crecimiento vegetativo;12;
Benahadux;2023;Mujeres;Crecimiento vegetativo;2;
Benitagla;1996;Ambos sexos;Crecimiento vegetativo;0;
Benitagla;1996;Hombres;Crecimiento vegetativo;0;
Benitagla;1996;Mujeres;Crecimiento vegetativo;-;
Benitagla;1997;Ambos sexos;Crecimiento vegetativo;-1;
Benitagla;1997;Hombres;Crecimiento vegetativo;-1;
Benitagla;1997;Mujeres;Crecimiento vegetativo;-;
Benitagla;1999;Ambos sexos;Crecimiento vegetativo;-1;
Benitagla;1999;Hombres;Crecimiento vegetativo;-1;
Benitagla;1999;Mujeres;Crecimiento vegetativo;-;
Benitagla;2000;Ambos sexos;Crecimiento vegetativo;-1;
Benitagla;2000;Hombres;Crecimiento vegetativo;-;
Benitagla;2000;Mujeres;Crecimiento vegetativo;-1;
Benitagla;2002;Ambos sexos;Crecimiento vegetativo;-3;
Benitagla;2002;Hombres;Crecimiento vegetativo;-1;
Benitagla;2002;Mujeres;Crecimiento vegetativo;-2;
Benitagla;2003;Ambos sexos;Crecimiento vegetativo;-2;
Benitagla;2003;Hombres;Crecimiento vegetativo;-1;
Benitagla;2003;Mujeres;Crecimiento vegetativo;-1;
Benitagla;2004;Ambos sexos;Crecimiento vegetativo;-2;
Benitagla;2004;Hombres;Crecimiento vegetativo;-;
Benitagla;2004;Mujeres;Crecimiento vegetativo;-2;
Benitagla;2006;Ambos sexos;Crecimiento vegetativo;1;
Benitagla;2006;Hombres;Crecimiento vegetativo;-;
Benitagla;2006;Mujeres;Crecimiento vegetativo;1;
Benitagla;2007;Ambos sexos;Crecimiento vegetativo;-1;
Benitagla;2007;Hombres;Crecimiento vegetativo;-1;
Benitagla;2007;Mujeres;Crecimiento vegetativo;-;
Benitagla;2008;Ambos sexos;Crecimiento vegetativo;-2;
Benitagla;2008;Hombres;Crecimiento vegetativo;-1;
Benitagla;2008;Mujeres;Crecimiento vegetativo;-1;
Benitagla;2009;Ambos sexos;Crecimiento vegetativo;-1;
Benitagla;2009;Hombres;Crecimiento vegetativo;-1;
Benitagla;2009;Mujeres;Crecimiento vegetativo;-;
Benitagla;2012;Ambos sexos;Crecimiento vegetativo;-3;
Benitagla;2012;Hombres;Crecimiento vegetativo;-2;
Benitagla;2012;Mujeres;Crecimiento vegetativo;-1;
Benitagla;2015;Ambos sexos;Crecimiento vegetativo;-1;
Benitagla;2015;Hombres;Crecimiento vegetativo;-1;
Benitagla;2015;Mujeres;Crecimiento vegetativo;-;
Benitagla;2016;Ambos sexos;Crecimiento vegetativo;-1;
Benitagla;2016;Hombres;Crecimiento vegetativo;-;
Benitagla;2016;Mujeres;Crecimiento vegetativo;-1;
Benitagla;2019;Ambos sexos;Crecimiento vegetativo;1;
Benitagla;2019;Hombres;Crecimiento vegetativo;1;
Benitagla;2019;Mujeres;Crecimiento vegetativo;-;
Benitagla;2021;Ambos sexos;Crecimiento vegetativo;-1;
Benitagla;2021;Hombres;Crecimiento vegetativo;-1;
Benitagla;2021;Mujeres;Crecimiento vegetativo;-;
Benitagla;2023;Ambos sexos;Crecimiento vegetativo;1;
Benitagla;2023;Hombres;Crecimiento vegetativo;1;
Benitagla;2023;Mujeres;Crecimiento vegetativo;-;
Benizalón;1996;Ambos sexos;Crecimiento vegetativo;-2;
Benizalón;1996;Hombres;Crecimiento vegetativo;1;
Benizalón;1996;Mujeres;Crecimiento vegetativo;-3;
Benizalón;1997;Ambos sexos;Crecimiento vegetativo;-1;
Benizalón;1997;Hombres;Crecimiento vegetativo;-1;
Benizalón;1997;Mujeres;Crecimiento vegetativo;0;
Benizalón;1998;Ambos sexos;Crecimiento vegetativo;-4;
Benizalón;1998;Hombres;Crecimiento vegetativo;-2;
Benizalón;1998;Mujeres;Crecimiento vegetativo;-2;
Benizalón;1999;Ambos sexos;Crecimiento vegetativo;-5;
Benizalón;1999;Hombres;Crecimiento vegetativo;-4;
Benizalón;1999;Mujeres;Crecimiento vegetativo;-1;
Benizalón;2000;Ambos sexos;Crecimiento vegetativo;-5;
Benizalón;2000;Hombres;Crecimiento vegetativo;-4;
Benizalón;2000;Mujeres;Crecimiento vegetativo;-1;
Benizalón;2001;Ambos sexos;Crecimiento vegetativo;-1;
Benizalón;2001;Hombres;Crecimiento vegetativo;-1;
Benizalón;2001;Mujeres;Crecimiento vegetativo;-;
Benizalón;2002;Ambos sexos;Crecimiento vegetativo;-2;
Benizalón;2002;Hombres;Crecimiento vegetativo;-3;
Benizalón;2002;Mujeres;Crecimiento vegetativo;1;
Benizalón;2003;Ambos sexos;Crecimiento vegetativo;-4;
Benizalón;2003;Hombres;Crecimiento vegetativo;-2;
Benizalón;2003;Mujeres;Crecimiento vegetativo;-2;
Benizalón;2004;Ambos sexos;Crecimiento vegetativo;1;
Benizalón;2004;Hombres;Crecimiento vegetativo;2;
Benizalón;2004;Mujeres;Crecimiento vegetativo;-1;
Benizalón;2005;Ambos sexos;Crecimiento vegetativo;-3;
Benizalón;2005;Hombres;Crecimiento vegetativo;-1;
Benizalón;2005;Mujeres;Crecimiento vegetativo;-2;
Benizalón;2006;Ambos sexos;Crecimiento vegetativo;-4;
Benizalón;2006;Hombres;Crecimiento vegetativo;-1;
Benizalón;2006;Mujeres;Crecimiento vegetativo;-3;
Benizalón;2007;Ambos sexos;Crecimiento vegetativo;-2;
Benizalón;2007;Hombres;Crecimiento vegetativo;-1;
Benizalón;2007;Mujeres;Crecimiento vegetativo;-1;
Benizalón;2008;Ambos sexos;Crecimiento vegetativo;-3;
Benizalón;2008;Hombres;Crecimiento vegetativo;-2;
Benizalón;2008;Mujeres;Crecimiento vegetativo;-1;
Benizalón;2009;Ambos sexos;Crecimiento vegetativo;-4;
Benizalón;2009;Hombres;Crecimiento vegetativo;-3;
Benizalón;2009;Mujeres;Crecimiento vegetativo;-1;
Benizalón;2010;Ambos sexos;Crecimiento vegetativo;-3;
Benizalón;2010;Hombres;Crecimiento vegetativo;-2;
Benizalón;2010;Mujeres;Crecimiento vegetativo;-1;
Benizalón;2011;Ambos sexos;Crecimiento vegetativo;-3;
Benizalón;2011;Hombres;Crecimiento vegetativo;-1;
Benizalón;2011;Mujeres;Crecimiento vegetativo;-2;
Benizalón;2012;Ambos sexos;Crecimiento vegetativo;1;
Benizalón;2012;Hombres;Crecimiento vegetativo;0;
Benizalón;2012;Mujeres;Crecimiento vegetativo;1;
Benizalón;2013;Ambos sexos;Crecimiento vegetativo;2;
Benizalón;2013;Hombres;Crecimiento vegetativo;1;
Benizalón;2013;Mujeres;Crecimiento vegetativo;1;
Benizalón;2014;Ambos sexos;Crecimiento vegetativo;1;
Benizalón;2014;Hombres;Crecimiento vegetativo;1;
Benizalón;2014;Mujeres;Crecimiento vegetativo;-;
Benizalón;2015;Ambos sexos;Crecimiento vegetativo;-4;
Benizalón;2015;Hombres;Crecimiento vegetativo;-2;
Benizalón;2015;Mujeres;Crecimiento vegetativo;-2;
Benizalón;2016;Ambos sexos;Crecimiento vegetativo;-3;
Benizalón;2016;Hombres;Crecimiento vegetativo;-1;
Benizalón;2016;Mujeres;Crecimiento vegetativo;-2;
Benizalón;2017;Ambos sexos;Crecimiento vegetativo;-4;
Benizalón;2017;Hombres;Crecimiento vegetativo;-2;
Benizalón;2017;Mujeres;Crecimiento vegetativo;-2;
Benizalón;2018;Ambos sexos;Crecimiento vegetativo;-6;
Benizalón;2018;Hombres;Crecimiento vegetativo;-3;
Benizalón;2018;Mujeres;Crecimiento vegetativo;-3;
Benizalón;2019;Ambos sexos;Crecimiento vegetativo;-4;
Benizalón;2019;Hombres;Crecimiento vegetativo;-2;
Benizalón;2019;Mujeres;Crecimiento vegetativo;-2;
Benizalón;2020;Ambos sexos;Crecimiento vegetativo;-2;
Benizalón;2020;Hombres;Crecimiento vegetativo;-;
Benizalón;2020;Mujeres;Crecimiento vegetativo;-2;
Benizalón;2021;Ambos sexos;Crecimiento vegetativo;-3;
Benizalón;2021;Hombres;Crecimiento vegetativo;-1;
Benizalón;2021;Mujeres;Crecimiento vegetativo;-2;
Benizalón;2022;Ambos sexos;Crecimiento vegetativo;-6;
Benizalón;2022;Hombres;Crecimiento vegetativo;-5;
Benizalón;2022;Mujeres;Crecimiento vegetativo;-1;
Benizalón;2023;Ambos sexos;Crecimiento vegetativo;-5;
Benizalón;2023;Hombres;Crecimiento vegetativo;-1;
Benizalón;2023;Mujeres;Crecimiento vegetativo;-4;
Bentarique;1996;Ambos sexos;Crecimiento vegetativo;-3;
Bentarique;1996;Hombres;Crecimiento vegetativo;-1;
Bentarique;1996;Mujeres;Crecimiento vegetativo;-2;
Bentarique;1997;Ambos sexos;Crecimiento vegetativo;-4;
Bentarique;1997;Hombres;Crecimiento vegetativo;-;
Bentarique;1997;Mujeres;Crecimiento vegetativo;-4;
Bentarique;1998;Ambos sexos;Crecimiento vegetativo;-6;
Bentarique;1998;Hombres;Crecimiento vegetativo;-4;
Bentarique;1998;Mujeres;Crecimiento vegetativo;-2;
Bentarique;1999;Ambos sexos;Crecimiento vegetativo;-3;
Bentarique;1999;Hombres;Crecimiento vegetativo;-1;
Bentarique;1999;Mujeres;Crecimiento vegetativo;-2;
Bentarique;2000;Ambos sexos;Crecimiento vegetativo;-7;
Bentarique;2000;Hombres;Crecimiento vegetativo;-4;
Bentarique;2000;Mujeres;Crecimiento vegetativo;-3;
Bentarique;2001;Ambos sexos;Crecimiento vegetativo;-7;
Bentarique;2001;Hombres;Crecimiento vegetativo;-4;
Bentarique;2001;Mujeres;Crecimiento vegetativo;-3;
Bentarique;2002;Ambos sexos;Crecimiento vegetativo;-1;
Bentarique;2002;Hombres;Crecimiento vegetativo;-1;
Bentarique;2002;Mujeres;Crecimiento vegetativo;0;
Bentarique;2003;Ambos sexos;Crecimiento vegetativo;-3;
Bentarique;2003;Hombres;Crecimiento vegetativo;-4;
Bentarique;2003;Mujeres;Crecimiento vegetativo;1;
Bentarique;2004;Ambos sexos;Crecimiento vegetativo;-2;
Bentarique;2004;Hombres;Crecimiento vegetativo;-1;
Bentarique;2004;Mujeres;Crecimiento vegetativo;-1;
Bentarique;2005;Ambos sexos;Crecimiento vegetativo;3;
Bentarique;2005;Hombres;Crecimiento vegetativo;3;
Bentarique;2005;Mujeres;Crecimiento vegetativo;0;
Bentarique;2006;Ambos sexos;Crecimiento vegetativo;-1;
Bentarique;2006;Hombres;Crecimiento vegetativo;1;
Bentarique;2006;Mujeres;Crecimiento vegetativo;-2;
Bentarique;2007;Ambos sexos;Crecimiento vegetativo;-4;
Bentarique;2007;Hombres;Crecimiento vegetativo;-1;
Bentarique;2007;Mujeres;Crecimiento vegetativo;-3;
Bentarique;2008;Ambos sexos;Crecimiento vegetativo;-3;
Bentarique;2008;Hombres;Crecimiento vegetativo;-1;
Bentarique;2008;Mujeres;Crecimiento vegetativo;-2;
Bentarique;2009;Ambos sexos;Crecimiento vegetativo;0;
Bentarique;2009;Hombres;Crecimiento vegetativo;-;
Bentarique;2009;Mujeres;Crecimiento vegetativo;0;
Bentarique;2010;Ambos sexos;Crecimiento vegetativo;-3;
Bentarique;2010;Hombres;Crecimiento vegetativo;-2;
Bentarique;2010;Mujeres;Crecimiento vegetativo;-1;
Bentarique;2011;Ambos sexos;Crecimiento vegetativo;-4;
Bentarique;2011;Hombres;Crecimiento vegetativo;-4;
Bentarique;2011;Mujeres;Crecimiento vegetativo;0;
Bentarique;2012;Ambos sexos;Crecimiento vegetativo;-2;
Bentarique;2012;Hombres;Crecimiento vegetativo;-1;
Bentarique;2012;Mujeres;Crecimiento vegetativo;-1;
Bentarique;2013;Ambos sexos;Crecimiento vegetativo;-3;
Bentarique;2013;Hombres;Crecimiento vegetativo;-3;
Bentarique;2013;Mujeres;Crecimiento vegetativo;0;
Bentarique;2014;Ambos sexos;Crecimiento vegetativo;2;
Bentarique;2014;Hombres;Crecimiento vegetativo;1;
Bentarique;2014;Mujeres;Crecimiento vegetativo;1;
Bentarique;2015;Ambos sexos;Crecimiento vegetativo;-1;
Bentarique;2015;Hombres;Crecimiento vegetativo;-1;
Bentarique;2015;Mujeres;Crecimiento vegetativo;0;
Bentarique;2016;Ambos sexos;Crecimiento vegetativo;-5;
Bentarique;2016;Hombres;Crecimiento vegetativo;-3;
Bentarique;2016;Mujeres;Crecimiento vegetativo;-2;
Bentarique;2017;Ambos sexos;Crecimiento vegetativo;-2;
Bentarique;2017;Hombres;Crecimiento vegetativo;-1;
Bentarique;2017;Mujeres;Crecimiento vegetativo;-1;
Bentarique;2018;Ambos sexos;Crecimiento vegetativo;-2;
Bentarique;2018;Hombres;Crecimiento vegetativo;-2;
Bentarique;2018;Mujeres;Crecimiento vegetativo;-;
Bentarique;2019;Ambos sexos;Crecimiento vegetativo;-3;
Bentarique;2019;Hombres;Crecimiento vegetativo;-1;
Bentarique;2019;Mujeres;Crecimiento vegetativo;-2;
Bentarique;2020;Ambos sexos;Crecimiento vegetativo;-3;
Bentarique;2020;Hombres;Crecimiento vegetativo;-3;
Bentarique;2020;Mujeres;Crecimiento vegetativo;-;
Bentarique;2021;Ambos sexos;Crecimiento vegetativo;-4;
Bentarique;2021;Hombres;Crecimiento vegetativo;-2;
Bentarique;2021;Mujeres;Crecimiento vegetativo;-2;
Bentarique;2022;Ambos sexos;Crecimiento vegetativo;-1;
Bentarique;2022;Hombres;Crecimiento vegetativo;-1;
Bentarique;2022;Mujeres;Crecimiento vegetativo;0;
Bentarique;2023;Ambos sexos;Crecimiento vegetativo;-3;
Bentarique;2023;Hombres;Crecimiento vegetativo;-2;
Bentarique;2023;Mujeres;Crecimiento vegetativo;-1;
Berja;1996;Ambos sexos;Crecimiento vegetativo;44;
Berja;1996;Hombres;Crecimiento vegetativo;25;
Berja;1996;Mujeres;Crecimiento vegetativo;19;
Berja;1997;Ambos sexos;Crecimiento vegetativo;53;
Berja;1997;Hombres;Crecimiento vegetativo;26;
Berja;1997;Mujeres;Crecimiento vegetativo;27;
Berja;1998;Ambos sexos;Crecimiento vegetativo;28;
Berja;1998;Hombres;Crecimiento vegetativo;5;
Berja;1998;Mujeres;Crecimiento vegetativo;23;
Berja;1999;Ambos sexos;Crecimiento vegetativo;35;
Berja;1999;Hombres;Crecimiento vegetativo;13;
Berja;1999;Mujeres;Crecimiento vegetativo;22;
Berja;2000;Ambos sexos;Crecimiento vegetativo;27;
Berja;2000;Hombres;Crecimiento vegetativo;5;
Berja;2000;Mujeres;Crecimiento vegetativo;22;
Berja;2001;Ambos sexos;Crecimiento vegetativo;17;
Berja;2001;Hombres;Crecimiento vegetativo;7;
Berja;2001;Mujeres;Crecimiento vegetativo;10;
Berja;2002;Ambos sexos;Crecimiento vegetativo;51;
Berja;2002;Hombres;Crecimiento vegetativo;28;
Berja;2002;Mujeres;Crecimiento vegetativo;23;
Berja;2003;Ambos sexos;Crecimiento vegetativo;50;
Berja;2003;Hombres;Crecimiento vegetativo;24;
Berja;2003;Mujeres;Crecimiento vegetativo;26;
